bib_fmt,source,rights,source_bib_num,access_profile_code,imprint,htid,rights_date_used,ht_bib_key,author,rights_reason_code,pub_place,responsible_entity_code,digitization_agent_code,description,lccn,oclc_num,content_provider_code,collection_code,title
BK,MIU,ic,990040760060106381,google,1999.,mdp.39015043234759,1999.0,4076006.0,"Atkins, Ella Marie.",bib,miu,umich,google,,,68808075,umich,MIU,"Plan generation and hard real-time execution with application to safe, autonomous flight."
BK,MIU,ic,990040649600106381,google,"Rowman & Littlefield Publishers, c1999.",mdp.39015047523603,1999.0,4064960.0,"Christensen, Tom, 1949-",bib,mdu,umich,google,,99029374,41326741,umich,MIU,"Structure, culture, and governance : a comparison of Norway and the United States / Tom Christensen and B. Guy Peters."
BK,MIU,ic,990040078910106381,google,"Bancroft Press ; Distributed to the trade by National Book Network, 1998.",mdp.39015043048662,1998.0,4007891.0,"Russo, Gus.",bib,mdu,umich,google,,98072307,40196429,umich,MIU,Live by the sword : the secret war against Castro and the death of JFK / Gus Russo.
BK,MIU,ic,990099211940106381,google,"South-Western Pub. Co., c1991.",mdp.39076001031199,1991.0,9921194.0,"Hunt, Shelby D.",bib,ohu,umich,google,,90009617,21196063,umich,UMDB,Modern marketing theory : critical issues in the philosophy of marketing science / Shelby D. Hunt.
BK,MIU,ic,990032486510106381,google,"Burning Spear Publications, 1991.",mdp.39015082654875,1991.0,3248651.0,"Yeshitela, Omali.",bib,cau,umich,google,,,28003954,umich,MIU,The dialectics of Black Revolution and the struggle to defeat the counterinsurgency in the U.S. / by Omali Yeshitela.
BK,MIU,ic,990027320660106381,google,"University Press of America, c1993.",mdp.39015028914367,1993.0,2732066.0,,bib,mdu,umich,google,,92041859,27034575,umich,MIU,"The American political family / Donn M. Kurtz II, editor."
BK,MIU,ic,990031807580106381,google,"Mosby, c1997.",mdp.39015041356901,1997.0,3180758.0,,bib,mou,umich,google,,97020147,36884824,umich,MIU,"Massachusetts General Hospital handbook of general hospital psychiatry / [edited by] Ned H. Cassem ; co-editors, Theodore A. Stern, Jerrold F. Rosenbaum, Michael S. Jellinek."
BK,PST,ic,a1763376,google,"Parabola Books, c1998.",pst.000033329949,1998.0,9815845.0,"Lewis, Richard, 1935-",bib,xxu,psu,google,,97052573,38130741,psu,PST,Living by wonder :  writings on the imaginative life of childhood / by Richard Lewis.
BK,GU,pd,9914044753902959,google,"National Reading Research Center, [1994]",uga1.32108024964952,1994.0,102877199.0,"Morrow, Lesley Mandel.",bib,gau,uga,google,,,37436770,uga,GU,"Current strategies for literacy development in early childhood science texts / Lesley Mandel Morrow, Kathleen Cunningham, Melody Murray-Olsen."
BK,MIU,ic,990024991370106381,google,"Rowman & Littlefield Publishers, c1991.",mdp.39015024772512,1991.0,2499137.0,"Emerson, Thomas I. 1907-1991.",bib,mdu,umich,google,,91013838,23356793,umich,MIU,Young lawyer for the New Deal : an insider's memoir of the Roosevelt years / Thomas I. Emerson ; edited and with a foreword by Joan Emerson ; with a preface by Charles A. Reich.
BK,MIU,ic,990018375180106381,google,"CQ Press, c1990.",mdp.39015015535753,1990.0,1837518.0,"Fenno, Richard F., 1926-",bib,dcu,umich,google,,89-49317,20796850,umich,MIU,"The presidential odyssey of John Glenn/ Richard F. Fenno, Jr."
BK,MIU,ic,990039412710106381,google,1997.,mdp.39015041233050,1997.0,3941271.0,"Yalcin, Hakan.",bib,miu,umich,google,,,68799694,umich,MIU,Hierarchical timing analysis of digital circuits.
BK,MIU,ic,990039562900106381,google,"University of Massachusetts Press, c1997",mdp.39015040067806,1997.0,3956290.0,"Romines, Ann, 1942-",bib,mau,umich,google,,97014675,36847706,umich,MIU,"Constructing the Little house : gender, culture, and Laura Ingalls Wilder / Ann Romines"
BK,MIU,ic,990039251340106381,google,1994.,mdp.39015032968268,1994.0,3925134.0,"Pollio, David Erik.",bib,miu,umich,google,,,68797387,umich,MIU,"Getting out, getting over, or getting by : social construct ""on the streets"" / by David Erik Pollio."
BK,MIU,ic,990031261720106381,google,"P. Lang, c1996.",mdp.39015036084419,1996.0,3126172.0,"Lugg, Catherine A., 1963-",bib,nyu,umich,google,,95044773,33334120,umich,MIU,For God and country : conservatism and American school policy / Catherine A. Lugg.
BK,MIU,ic,990026124820106381,google,"Houghton Mifflin, 1993.",mdp.39015029237594,1993.0,2612482.0,"Lederman, Leon M.",bib,mau,umich,google,,92043583,27186665,umich,MIU,"The God particle : if the universe is the answer, what is the question? / Leon Lederman with Dick Teresi."
BK,COO,ic,2295692,google,"Brooks/Cole Pub. Co., c1994.",coo.31924067847792,1994.0,9129916.0,"Steuer, Faye B., 1942-",bib,cau,cornell,google,,93038654,29183900,cornell,COO,The psychological development of children / Faye B. Steuer.
BK,MIU,ic,990039631220106381,google,"Scribner, c1998.",mdp.39015040145933,1998.0,3963122.0,"Goddard, Taegan D.",bib,nyu,umich,google,,97037469,37527687,umich,MIU,You won--now what? : how Americans can make democracy work from city hall to the White House / Taegan D. Goddard and Christopher Riback.
BK,UC,ic,b18846270,google,"J. Wiley & Sons, 1996",uc1.32106012066590,1996.0,8310032.0,"Mackay, Charles, 1814-1889",bib,nyu,universityofcalifornia,google,,95052629,33969093,universityofcalifornia,UCSC,"Extraordinary popular delusions and the madness of crowds / [by Charles Mackay] and Confusión de confusiones / [by Josef Penso de la Vega] ; Martin S. Fridson, editor"
BK,MIU,ic,990099253140106381,google,"Heinemann, c1999.",mdp.39076002091788,1999.0,9925314.0,"Pearce, Charles R.",bib,nhu,umich,google,,98052475,40521226,umich,UMDB,Nurturing inquiry : real science for the elementary classroom / Charles R. Pearce ; foreword by Wendy Saul.
BK,MIU,ic,990031260910106381,google,"Brown & Benchmark, c1994.",mdp.39015051513375,1994.0,3126091.0,"Komorita, Samuel S.",bib,wiu,umich,google,,93071363,31013493,umich,MIU,"Social dilemmas / Samuel S. Komorita, Craig D. Parks."
BK,MIU,ic,990039983640106381,google,"Greenwood Press, 1998.",mdp.39015046901099,1998.0,3998364.0,"Vallin, Marlene Boyd.",bib,ctu,umich,google,,97053290,38174250,umich,MIU,Margaret Chase Smith : model public servant / Marlene Boyd Vallin ; foreword by Halford R. Ryan.
BK,UC,ic,GLAD184999731-B,google,"American Association for the Advancement of Science, Committee on Science, Engineering, and Public Policy, 1990.",uc1.b4516690,1990.0,6254748.0,,bib,dcu,universityofcalifornia,google,,,23284260,universityofcalifornia,NRLF,"Science and technology and the changing world order : colloquium proceedings, 12 and 13 April / Susan L. Sauer, editor."
BK,COO,ic,2142219,google,"Lawrence Hall of Science, University of California, 1992.",coo.31924059255756,1992.0,9145908.0,"Barrett, Katharine.",bib,cau,cornell,google,,,26475554,cornell,COO,Mapping animal movements / Katharine Barrett.
BK,MIU,ic,990030933290106381,google,"Nova Science Publishers, c1996.",mdp.39015038017789,1996.0,3093329.0,,bib,nyu,umich,google,,,35300279,umich,MIU,At the nexus : science policy / edited by Dennis L. Soden.
BK,UC,ic,GLAD167820847-B,google,"Barnes & Noble Books, 1990.",uc1.b4244775,1990.0,6198123.0,"Hunter, J. F. M.",bib,mdu,universityofcalifornia,google,copy 2,90032588,"21340019,217552029",universityofcalifornia,NRLF,"Wittgenstein on words as instruments : lessons in philosophical ""psychology"" / J.F.M. Hunter."
BK,MIU,ic,990018267840106381,google,"Oxford University Press, 1990.",mdp.39015015452579,1990.0,1826784.0,"Layzer, David.",bib,nyu,umich,google,,88012530,17878202,umich,MIU,Cosmogenesis : the growth of order in the universe / David Layzer.
BK,UVA,ic,u2238419,google,"Allyn and Bacon, 1993.",uva.x002670825,1993.0,101951636.0,"Carlson, Neil R., 1942-",bib,mau,virginia,google,,,26361910,virginia,UVA,"Psychology : the science of behavior / Neil R. Carlson, Mary Carlson."
BK,MIU,ic,990024974910106381,google,"Random House, c1991.",mdp.39015022069283,1991.0,2497491.0,"Reston, James, 1909-1995.",bib,nyu,umich,google,,91052679,23287857,umich,MIU,Deadline : a memoir / James Reston.
BK,MIU,ic,990099230150106381,google,"Random House, [c1995]",mdp.39076001549026,1995.0,9923015.0,"Davis, Kenneth S. 1912-1999.",bib,nyu,umich,google,,,32533410,umich,UMDB,"FDR, the New Deal years, 1933-1937 : a history / Kenneth S. Davis."
BK,MIU,ic,990024223300106381,google,"Gordon and Breach Science Publishers, c1990.",mdp.39015019573495,1990.0,2422330.0,,bib,nyu,umich,google,,89025772,20722496,umich,MIU,"Self-steering and cognition in complex systems : toward a new cybernetics / edited by Francis Heylighen, Erik Rosseel, and Frank Demeyere."
BK,UC,ic,b17754100,google,"Chatham House Publishers, c1995",uc1.32106014907957,1995.0,8311691.0,"Jones, Charles O",bib,nju,universityofcalifornia,google,,94036362,31173049,universityofcalifornia,UCSC,Separate but equal branches : Congress and the presidency / Charles O. Jones
BK,MIU,ic,990045424200106381,google,"Prentice Hall, c1994.",mdp.49015002534593,1994.0,4542420.0,"Lindeen, James W., 1939-",bib,nju,umich,google,,93017155,27896943,umich,MIU,Governing America's economy / James W. Lindeen.
BK,UVA,ic,u2522289,google,"Merrill, c1996.",uva.x002720234,1996.0,101974176.0,"Schunk, Dale H.",bib,nju,virginia,google,,95026521,33817665,virginia,UVA,Learning theories : an educational perspective / Dale H. Schunk.
BK,MIU,ic,990033226770106381,google,"Continuum, c1998.",mdp.39015041990626,1998.0,3322677.0,"Gadamer, Hans-Georg, 1900-2002.",bib,nyu,umich,google,,98034594,39545668,umich,MIU,The beginning of philosophy / Hans-Georg Gadamer ; translated by Rod Coltman.
BK,UVA,ic,u2415462,google,"Waveland Press, 1990, c1984.",uva.x002626232,1990.0,101965642.0,"Herson, Lawrence J. R.",bib,ilu,virginia,google,,,22768583,virginia,UVA,The politics of ideas : political theory and American public policy / Lawrence J.R. Herson.
BK,MIU,ic,990018341780106381,google,"Boynton/Cook : Heinemann, 1990.",mdp.39015015511408,1990.0,1834178.0,"Barnes, Douglas R.",bib,nhu,umich,google,,89022228,20263354,umich,MIU,"Language, the learner, and the school / Douglas Barnes, James Britton, and Mike Torbe."
BK,PST,ic,a1774792,google,"The Office, 1991.",pst.000020485627,1991.0,7056322.0,Pennsylvania Energy Office.,bib,xxu,psu,google,,,25905673,psu,PST,"Pennsylvania elementary energy and environment science activities, level III."
BK,MIU,ic,990040726720106381,google,1999.,mdp.39015043233173,1999.0,4072672.0,"Park, Sunju.",bib,miu,umich,google,,,68807527,umich,MIU,The p-strategy : an adaptive agent bidding strategy based on stochastic modeling for continuous double auctions.
BK,MIU,ic,990018400870106381,google,"Syracuse University Press, 1990.",mdp.39015015513966,1990.0,1840087.0,,bib,nyu,umich,google,,89034028,19742562,umich,MIU,"Leopold von Ranke and the shaping of the historical discipline / edited by Georg G. Iggers, James M. Powell."
BK,MIU,ic,990030114990106381,google,"University of Illinois Press, c1994.",mdp.39015034900129,1994.0,3011499.0,"Werner, Craig Hansen, 1952-",bib,ilu,umich,google,,94000711,29670944,umich,MIU,Playing the changes : from Afro-modernism to the jazz impulse / Craig Hansen Werner.
BK,UC,ic,b18025250,google,"Harvard University Press, 1994.",uc1.32106011009260,1994.0,2906716.0,"Brandom, Robert.",bib,mau,universityofcalifornia,google,,93050631,29667963,universityofcalifornia,UCSC,"Making it explicit : reasoning, representing, and discursive commitment / Robert B. Brandom."
BK,MIU,ic,990030977550106381,google,"Susquehanna University Press ; Associated University Presses, c1996.",mdp.39015038109362,1996.0,3097755.0,"Arlett, Robert, 1943-",bib,pau,umich,google,,95049127,33664413,umich,MIU,Epic voices : inner and global impulse in the contemporary American and British novel / Robert Arlett.
BK,INU,ic,879960,google,"International Scholars Pulications, 1995.",inu.30000048115376,1995.0,6027775.0,"Bernardo Arés, José M. de",bib,mdu,iu,google,,94028567,37190940,iu,INU,"Historiology, research, and didactics : elaboration and transmission of historical knowledge / José Manuel de Bernardo Arés."
BK,PST,ic,a5005575,google,"Dutton Children's Books, 2003, c1998.",pst.000066025740,1998.0,12274133.0,"Meltzer, Milton, 1915-2009",bib,nyu,psu,google,,,54090473,psu,PST,Ten queens : portraits of women of power / Milton Meltzer ; illustrated by Bethanne Andersen.
BK,MIU,ic,990027128790106381,google,"Cadmus, c1993.",mdp.39015029747709,1993.0,2712879.0,"Ryan, David D.",bib,vau,umich,google,,92082733,28296861,umich,MIU,Four days in 1865 : the fall of Richmond / David D. Ryan ; introduction by John M. Coski.
BK,WU,ic,3233805,google,"Vandamere Press, c1994.",wu.89063007710,1994.0,9700103.0,"Gallagher, Hugh Gregory.",bib,vau,wisc,google,,,29825125,wisc,WU,FDR's splendid deception : the moving story of Roosevelt's massive disability and the intense efforts to conceal it from the public / Hugh Gregory Gallagher.
BK,MIU,ic,990025563200106381,google,"Westview Press, 1992.",mdp.39015025217624,1992.0,2556320.0,,bib,cou,umich,google,,92007996,25412494,umich,MIU,"Controversies in political economy : Canada, Great Britain, the Unites States Harold D. Clarke ... [et al.]."
BK,UC,pd,b14447538,google,"Eisenhower National Clearinghouse for Mathematics and Science Education, [1994]",uc1.31210024866079,1994.0,101727285.0,,bib,ohu,universityofcalifornia,google,,,29874858,universityofcalifornia,UCR,"Guidebook to excellence, 1994 : a directory of federal resources for mathematics and science education improvement for the southwest region served by the Southwest Consortium for the improvement of Mathematics and Science Teaching."
BK,MIU,ic,990025498240106381,google,"Bergin & Garvey, 1992.",mdp.39015025287460,1992.0,2549824.0,"Simon, Roger I.",bib,nyu,umich,google,,91035246 //r92,24468490,umich,MIU,Teaching against the grain : texts for a pedagogy of possibility / Roger I. Simon.
BK,MIU,ic,990025433950106381,google,"University Press of America, c1992.",mdp.39015022250719,1992.0,2543395.0,"Smant, Kevin J., 1962-",bib,mdu,umich,google,,91033540,24183785,umich,MIU,"How great the triumph : James Burnham, anticommunism, and the conservative movement / Kevin J. Smant."
BK,UVA,ic,u2151508,google,"Scientific American, [1992]",uva.x002251868,1992.0,101948868.0,,bib,nyu,virginia,google,,,28239768,virginia,UVA,How the leopard gets its spots and other scientific insights : a collection of articles on how things happen / Scientific American.
BK,MIU,ic,990039856210106381,google,"Harvard University Press, 1998.",mdp.39015045657254,1998.0,3985621.0,"Posnock, Ross.",bib,mau,umich,google,,98011604 //r98,38257956,umich,MIU,Color & culture : Black writers and the making of the modern intellectual / Ross Posnock.
BK,INU,ic,272244,google,"Institute for Media Analysis, 1992.",inu.30000029491945,1992.0,9802566.0,,bib,nyu,iu,google,,91042305,24871675,iu,INU,"The ideology of international communications / by Herbert I. Schiller ... [et al.] ; introduction by William Preston, Jr. ; edited by Laurien Alexandre."
BK,MIU,ic,990028174770106381,google,"National Educational Service, 1992.",mdp.39015032936943,1992.0,2817477.0,"Tobias, Randolf.",bib,inu,umich,google,,,25670570,umich,MIU,Nurturing at-risk youth in math and science : curriculum and teaching considerations / Randolf Tobias ... [et al.]
BK,MIU,ic,990042867240106381,google,"Kendall/Hunt Pub. Co., c1999.",mdp.39015055871464,1999.0,4286724.0,,bib,iau,umich,google,,99064817,44076268,umich,MIU,"Controversial issues in adventure education : a critical examination / [edited by] Scott D. Wurdinger, Tom G. Potter."
BK,MIU,ic,990029611160106381,google,"American Psychiatric Press, c1995.",mdp.39015033333058,1995.0,2961116.0,"Andreasen, Nancy C.",bib,dcu,umich,google,,94044481,31740156,umich,MIU,"Introductory textbook of psychiatry / Nancy C. Andreasen, Donald W. Black."
BK,MIU,ic,990026023240106381,google,"University of Illinois Press, c1992.",mdp.39015020845882,1992.0,2602324.0,"Bremer, Sidney H., 1944-",bib,ilu,umich,google,,91029509,24377820,umich,MIU,Urban intersections : meetings of life and literature in United States cities / Sidney H. Bremer.
BK,COO,ic,1010885,google,1957.,coo.31924050715121,1957.0,9057066.0,"Prince, Richard.",bib,xxu,cornell,google,,,1029315,cornell,COO,A study of the relationships between individual values and          administrative effectiveness in the school situation / by Richard Prince.
BK,MIU,ic,990044635320106381,google,"Yale University Press, 1953-57.",mdp.49015002015544,1957.0,4463532.0,"Cassirer, Ernst, 1874-1945.",bib,ctu,umich,google,v.2,52013969 //r832,228771577,umich,MIU,The philosophy of symbolic forms; translated by Ralph Manheim. Pref. and introd. by Charles W. Hendel.
BK,MIU,pd,990045144740106381,google,Yale Univ. Press [1948],mdp.49015002023795,1948.0,4514474.0,"Gibbs, J. Willard 1839-1903.",ren,ctu,umich,google,v.2,48008632,520226,umich,MIU,The collected works of J. Willard Gibbs.
BK,COO,ic,1533378,google,"Southern Illinois University Press ; Feffer & Simons, 1967-c1972.",coo.31924050315138,1972.0,9144381.0,"Dewey, John, 1859-1952.",bib,ilu,cornell,google,v.1,67013938 //r853,58640669,cornell,COO,"The early works, 1882-1898 / John Dewey."
,,,,,"Boston|Little, Brown|1959",,,,"Cronin, A. J. (Archibald Joseph)",,,,,,,,,,
,,,,,London|Falcon Press|1952,,,,"Hall, Radclyffe",,,,,,,,,,
,,,,,New York|London|Harper & ,,,,"Hilton, James",,,,,,,,,,
,,,,,New York;Harper & Brother,,,,"Bacheller, Irving Addison",,,,,,,,,,
Fiction,,,394620,,"New York|Dodd, Mead & company|1937.",mdp.39015003686857,1937.0,,"Freeman, R. Austin (Richard Austin),",,nyu,,,,,7117487.0,,,Death at the inn; | a Dr. Thorndyke detective story | $c: [by] R. Austin Freeman.
